Cavité :	Puits du 8 ao�t
Système de coordonnées : UTM - fuseau 31
E	De	A	AZ	Pente	dH	L	Lh	Deb Tpf	Fin Tpf	L Ga	L Dr	H Sup	H Inf	Pente Calc	dH Calc	L Calc	Lh Calc	X	Y	Z	SLh	Suites	Commentaires
Coordonnées de l'entrée : 		8a1																724130.5	5021903.9	1912.0			

Galerie :	Galerie d'entr�e
Date du lever : 	02/09/2012	Déclinaison = 	1.01 °
Operateurs :	?ric Sanson notes	Serge Caillault length compass clino
mesures des longueurs :	DistoX
mesures des Azimuts :	DistoX	 en degrés
mesures des Pentes :	DistoX	 en degrés
	8a135	    -- -->  	 281.1 °	  -6.8 °		0.43								  -6.8 °	-0.05	0.43	0.43	724051.1	5021958.2	1748.3	302.6		

	8a135	    -- -->  	  91.9 °	  -4.6 °		0.15								  -4.6 °	-0.01	0.15	0.15	724051.7	5021958.1	1748.4	302.4		

	8a135	    -- -->  	 280.1 °	  69.9 °		2.05								  69.9 °	1.93	2.05	0.71	724050.9	5021958.3	1750.3	302.9		

	8a135	    -- -->  	 305.6 °	 -81.1 °		0.90								 -81.1 °	-0.89	0.90	0.14	724051.4	5021958.2	1747.5	302.4		

	8a135	   8a136	 311.0 °	   5.1 °		1.60				0.4	0.1	1.8	1.4	   5.1 °	0.14	1.60	1.59	724050.4	5021959.2	1748.5	303.8		

	8a136	    -- -->  	 167.6 °	  -1.6 °		0.40								  -1.6 °	-0.01	0.40	0.40	724050.4	5021958.8	1748.5	304.2		

	8a136	    -- -->  	 346.5 °	  15.3 °		0.15								  15.3 °	0.04	0.15	0.15	724050.3	5021959.3	1748.6	304.0		

	8a136	    -- -->  	 151.9 °	  71.8 °		1.84								  71.8 °	1.75	1.84	0.58	724050.6	5021958.7	1750.3	304.4		

	8a136	    -- -->  	 191.2 °	 -83.2 °		1.44								 -83.2 °	-1.42	1.44	0.17	724050.3	5021959.0	1747.1	304.0		

	8a136	   8a137	 227.1 °	  -2.8 °		1.50				0.1	0.3	1.5	1.4	  -2.8 °	-0.07	1.50	1.50	724049.2	5021958.2	1748.5	305.3		

	8a137	    -- -->  	 176.4 °	 -11.1 °		0.14								 -11.1 °	-0.03	0.14	0.14	724049.3	5021958.0	1748.4	305.4		

	8a137	    -- -->  	   2.5 °	   0.2 °		0.28								   0.2 °	0.00	0.28	0.28	724049.3	5021958.4	1748.5	305.6		

	8a137	    -- -->  	  24.8 °	  74.8 °		1.57								  74.8 °	1.52	1.57	0.41	724049.4	5021958.5	1750.0	305.7		

	8a137	    -- -->  	  41.8 °	 -85.2 °		1.35								 -85.2 °	-1.35	1.35	0.11	724049.3	5021958.3	1747.1	305.4		

	8a137	   8a138	 329.3 °	   0.1 °		1.83				0.3	0.1	1.1	1.4	   0.1 °	0.00	1.83	1.83	724048.3	5021959.8	1748.5	307.1		

	8a138	    -- -->  	 191.6 °	 -10.7 °		0.31								 -10.7 °	-0.06	0.31	0.30	724048.3	5021959.5	1748.4	307.4		

	8a138	    -- -->  	  12.5 °	   9.7 °		0.15								   9.7 °	0.03	0.15	0.15	724048.4	5021959.9	1748.5	307.3		

	8a138	    -- -->  	 107.7 °	  81.4 °		1.16								  81.4 °	1.15	1.16	0.17	724048.5	5021959.7	1749.6	307.3		

	8a138	    -- -->  	 245.3 °	 -81.2 °		1.41								 -81.2 °	-1.39	1.41	0.22	724048.1	5021959.7	1747.1	307.4		

	8a138	   8a139	 254.8 °	  -2.8 °		1.54				0.1	0.3	1.1	1.1	  -2.8 °	-0.07	1.54	1.54	724046.8	5021959.4	1748.4	308.7		

	8a139	    -- -->  	 197.4 °	   4.3 °		0.15								   4.3 °	0.01	0.15	0.15	724046.8	5021959.2	1748.4	308.8		

	8a139	    -- -->  	  13.5 °	   2.9 °		0.36								   2.9 °	0.02	0.36	0.36	724046.9	5021959.7	1748.4	309.0		

	8a139	    -- -->  	  52.2 °	  82.7 °		1.15								  82.7 °	1.14	1.15	0.15	724047.0	5021959.5	1749.5	308.8		

	8a139	    -- -->  	 265.4 °	 -83.9 °		1.16								 -83.9 °	-1.15	1.16	0.12	724046.7	5021959.4	1747.2	308.8		

	8a139	   8a140	 332.5 °	  -5.7 °		2.22				0.6	0.1	0.9	0.9	  -5.7 °	-0.22	2.22	2.21	724045.8	5021961.3	1748.2	310.9		

	8a140	    -- -->  	 180.3 °	  -3.1 °		0.60								  -3.1 °	-0.03	0.60	0.60	724045.8	5021960.7	1748.1	311.5		

	8a140	    -- -->  	 346.1 °	   7.3 °		0.14								   7.3 °	0.02	0.14	0.14	724045.8	5021961.5	1748.2	311.0		

	8a140	    -- -->  	 145.1 °	  80.0 °		0.89								  80.0 °	0.87	0.89	0.15	724045.9	5021961.2	1749.0	311.0		

	8a140	    -- -->  	 280.7 °	 -86.1 °		0.86								 -86.1 °	-0.86	0.86	0.06	724045.8	5021961.3	1747.3	310.9		

	8a140	   8a141	 231.9 °	 -25.0 °		2.66				0.3	0.1	1.6	1.4	 -25.0 °	-1.13	2.66	2.41	724043.9	5021959.9	1747.0	313.3		

	8a141	    -- -->  	  99.3 °	   6.8 °		0.34								   6.8 °	0.04	0.34	0.33	724044.3	5021959.8	1747.1	313.6		

	8a141	    -- -->  	 279.3 °	  -2.7 °		0.15								  -2.7 °	-0.01	0.15	0.15	724043.8	5021959.9	1747.0	313.4		

	8a141	    -- -->  	 122.2 °	  72.5 °		1.72								  72.5 °	1.64	1.72	0.52	724044.4	5021959.6	1748.7	313.8		

	8a141	    -- -->  	 295.6 °	 -87.0 °		1.45								 -87.0 °	-1.45	1.45	0.08	724043.9	5021959.9	1745.6	313.4		

	8a141	   8a142	 173.8 °	 -17.2 °		1.44				0.1	0.2	2.3	6.8	 -17.2 °	-0.43	1.44	1.38	724044.1	5021958.5	1746.6	314.7		

	8a142	    -- -->  	 142.4 °	  -2.1 °		0.14								  -2.1 °	-0.01	0.14	0.14	724044.1	5021958.4	1746.6	314.8		

	8a142	    -- -->  	 312.9 °	   6.6 °		0.24								   6.6 °	0.03	0.24	0.23	724043.9	5021958.7	1746.6	314.9		

	8a142	    -- -->  	  27.0 °	  85.0 °		2.25								  85.0 °	2.25	2.25	0.20	724044.2	5021958.7	1748.9	314.9		

	8a142	    -- -->  	  30.6 °	 -76.5 °		1.31								 -76.5 °	-1.27	1.31	0.30	724044.2	5021958.8	1745.3	315.0		

	8a142	    -- -->  	 224.4 °	 -84.6 °		6.88								 -84.6 °	-6.85	6.88	0.65	724043.6	5021958.0	1739.8	315.3		

	8a142	   8a143	 247.1 °	 -75.1 °		6.70					1.9	7.3	0.8	 -75.1 °	-6.48	6.70	1.72	724042.5	5021957.8	1740.1	316.4		

	8a143	    -- -->  	 135.0 °			0.14										0.14	0.14	724042.6	5021957.7	1740.1	316.5		

	8a143	    -- -->  	  34.2 °	   0.7 °		1.86								   0.7 °	0.02	1.86	1.86	724043.5	5021959.4	1740.2	318.2		

	8a143	    -- -->  	  10.2 °	  85.5 °		7.28								  85.5 °	7.25	7.28	0.58	724042.6	5021958.4	1747.4	317.0		

	8a143	    -- -->  	  85.8 °	 -88.0 °		0.79								 -88.0 °	-0.79	0.79	0.03	724042.5	5021957.8	1739.4	316.4		

	8a143	    -- -->  	 332.4 °	   4.8 °		3.65								   4.8 °	0.31	3.65	3.64	724040.8	5021961.1	1740.4	320.0		

	8a143	    -- -->  	  77.2 °	   0.1 °		1.52								   0.1 °	0.00	1.52	1.52	724044.0	5021958.2	1740.1	317.9		

	8a143	    -- -->  	   4.3 °	   0.9 °		2.92								   0.9 °	0.04	2.92	2.92	724042.7	5021960.7	1740.2	319.3		

	8a143	   8a144	   1.1 °	  19.6 °		2.96					0.1	6.4	2.2	  19.6 °	0.99	2.96	2.79	724042.5	5021960.6	1741.1	319.2		

	8a144	    -- -->  	 326.9 °	  -7.4 °		0.93								  -7.4 °	-0.12	0.93	0.93	724042.1	5021961.4	1741.0	320.1		

	8a144	    -- -->  	 102.6 °	  10.6 °		0.14								  10.6 °	0.03	0.14	0.13	724042.7	5021960.6	1741.2	319.3		

	8a144	    -- -->  	 266.6 °	  84.7 °		6.39								  84.7 °	6.36	6.39	0.59	724042.0	5021960.6	1747.5	319.8		

	8a144	    -- -->  	  13.5 °	 -85.3 °		2.18								 -85.3 °	-2.17	2.18	0.18	724042.6	5021960.8	1739.0	319.4		

	8a144	->  8a145	 331.6 °	   4.6 °		2.73				0.4	0.1	4.2	2.5	   4.6 °	0.22	2.73	2.72	724041.3	5021963.0	1741.3	321.9		

	8a145	    -- -->  	 198.1 °	  11.8 °		0.46								  11.8 °	0.09	0.46	0.45	724041.1	5021962.6	1741.4	322.3		

	8a145	    -- -->  	  10.9 °	  -2.6 °		0.15								  -2.6 °	-0.01	0.15	0.15	724041.3	5021963.2	1741.3	322.1		

	8a145	    -- -->  	 145.1 °	  76.2 °		4.33								  76.2 °	4.20	4.33	1.03	724041.9	5021962.2	1745.5	322.9		

	8a145	    -- -->  	 287.9 °	 -76.3 °		2.62								 -76.3 °	-2.55	2.62	0.62	724040.7	5021963.2	1738.8	322.5		

	8a145	   8a146	 271.8 °	 -24.6 °		2.07				0.2	0.2	1.8	2.0	 -24.6 °	-0.86	2.07	1.88	724039.4	5021963.1	1740.5	323.8		

	8a146	    -- -->  	 151.5 °	   3.1 °		0.24								   3.1 °	0.01	0.24	0.24	724039.5	5021962.9	1740.5	324.0		

	8a146	    -- -->  	 331.9 °	  -0.8 °		0.22								  -0.8 °	-0.00	0.22	0.22	724039.3	5021963.3	1740.5	324.0		

	8a146	    -- -->  	 211.7 °	  71.3 °		1.93								  71.3 °	1.83	1.93	0.62	724039.1	5021962.6	1742.3	324.4		

	8a146	    -- -->  	 217.2 °	 -76.5 °		2.11								 -76.5 °	-2.05	2.11	0.49	724039.1	5021962.7	1738.4	324.3		

	8a146	   8a147	 212.2 °	 -10.6 °		1.71				0.2	0.2	2.1	4.2	 -10.6 °	-0.31	1.71	1.68	724038.5	5021961.7	1740.2	325.5		

	8a147	    -- -->  	 166.7 °	  11.0 °		0.23								  11.0 °	0.04	0.23	0.22	724038.5	5021961.5	1740.2	325.7		

	8a147	    -- -->  	 346.2 °	   1.3 °		0.32								   1.3 °	0.01	0.32	0.32	724038.4	5021962.0	1740.2	325.8		

	8a147	    -- -->  	   2.7 °	  72.2 °		2.23								  72.2 °	2.12	2.23	0.68	724038.5	5021962.4	1742.3	326.1		

	8a147	    -- -->  	 245.6 °	 -85.1 °		4.22								 -85.1 °	-4.21	4.22	0.36	724038.2	5021961.5	1736.0	325.8		

Date du lever : 	08/10/2022	Déclinaison = 	2.53 °
Operateurs :	Emmanuel Vitte notes	Fr?deric P?trot length compass clino	Olivier Guille length compass clino
mesures des longueurs :	DistoX
mesures des Azimuts :	DistoX	 en degrés
mesures des Pentes :	DistoX	 en degrés
	8a144	^   8a144-1	 244.9 °	  44.0 °		2.82				1.5		4.6	3.6	  44.0 °	1.96	2.82	2.03	724040.7	5021959.8	1743.1	321.2		

	8a144	    -- -->  	 325.5 °	   2.2 °		0.96								   2.2 °	0.04	0.96	0.96	724042.0	5021961.4	1741.2	320.1		

	8a144	    -- -->  	 113.2 °	   4.7 °		0.14								   4.7 °	0.01	0.14	0.14	724042.7	5021960.6	1741.1	319.3		

	8a144	    -- -->  	 268.3 °	  85.7 °		4.10								  85.7 °	4.09	4.10	0.31	724042.2	5021960.6	1745.2	319.5		

	8a144	    -- -->  	 251.4 °	  81.3 °		6.47								  81.3 °	6.40	6.47	0.98	724041.6	5021960.3	1747.5	320.2		

	8a144	    -- -->  	 353.3 °	 -83.8 °		2.13								 -83.8 °	-2.12	2.13	0.23	724042.5	5021960.9	1739.0	319.4		

	8a144-1	    -- -->  	 175.4 °	 -10.8 °		0.39								 -10.8 °	-0.07	0.39	0.39	724040.7	5021959.4	1743.0	321.6		

	8a144-1	    -- -->  	 351.8 °	  17.6 °		1.26								  17.6 °	0.38	1.26	1.21	724040.5	5021961.0	1743.5	322.4		

	8a144-1	    -- -->  	  84.6 °	  79.7 °		4.65								  79.7 °	4.57	4.65	0.83	724041.5	5021959.9	1747.7	322.0		

	8a144-1	    -- -->  	 345.9 °	 -78.1 °		3.58								 -78.1 °	-3.50	3.58	0.74	724040.5	5021960.5	1739.6	321.9		

	8a144-1	    -- -->  	 132.8 °	  -9.5 °		1.15								  -9.5 °	-0.19	1.15	1.14	724041.5	5021959.0	1742.9	322.3		

	8a144-1	    -- -->  	 121.9 °	 -12.8 °		1.68								 -12.8 °	-0.37	1.68	1.64	724042.1	5021958.9	1742.7	322.8		

	8a144-1	    -- -->  	  36.5 °	  -4.3 °		1.90								  -4.3 °	-0.14	1.90	1.89	724041.8	5021961.3	1742.9	323.1		

	8a144-1	    -- -->  	  12.8 °	   2.4 °		1.57								   2.4 °	0.07	1.57	1.57	724041.1	5021961.3	1743.2	322.8		

	8a144-1	    -- -->  	  50.6 °	  -9.0 °		2.58								  -9.0 °	-0.40	2.58	2.55	724042.7	5021961.4	1742.7	323.8		

	8a144-1	    -- -->  	 115.4 °	 -47.0 °		5.26								 -47.0 °	-3.84	5.26	3.59	724043.9	5021958.2	1739.2	324.8		

	8a144-1	    -- -->  	  96.8 °	 -52.3 °		4.76								 -52.3 °	-3.77	4.76	2.91	724043.6	5021959.4	1739.3	324.1		

	8a144-1	    -- -->  	  76.7 °	 -58.0 °		4.55								 -58.0 °	-3.85	4.55	2.41	724043.1	5021960.3	1739.2	323.6		

	8a144-1	    -- -->  	 168.7 °	 -80.5 °		3.63								 -80.5 °	-3.57	3.63	0.60	724040.8	5021959.2	1739.5	321.8		

	8a144-1	    -- -->  	 342.5 °	 -75.5 °		3.54								 -75.5 °	-3.43	3.54	0.89	724040.4	5021960.6	1739.7	322.1		

	8a144-1	   8a144-2	 131.6 °	  27.5 °		1.40				0.1	0.4	3.0	1.7	  27.5 °	0.65	1.40	1.24	724041.6	5021958.9	1743.7	322.4		

	8a144-2	    -- -->  	  97.2 °	  10.1 °		0.15								  10.1 °	0.03	0.15	0.15	724041.8	5021958.9	1743.8	322.6		

	8a144-2	    -- -->  	 270.4 °	  -2.5 °		0.42								  -2.5 °	-0.02	0.42	0.42	724041.2	5021959.0	1743.7	322.9		

	8a144-2	    -- -->  	  35.6 °	  73.2 °		3.18								  73.2 °	3.04	3.18	0.92	724042.2	5021959.7	1746.8	323.4		

	8a144-2	    -- -->  	 269.1 °	 -75.3 °		1.77								 -75.3 °	-1.71	1.77	0.45	724041.2	5021958.9	1742.0	322.9		

	8a144-2	   8a144-3	 190.4 °	   9.8 °		1.11				0.2	0.1	4.0	1.5	   9.8 °	0.19	1.11	1.09	724041.4	5021957.9	1743.9	323.5		

	8a144-3	    -- -->  	  46.8 °	  -1.5 °		0.28								  -1.5 °	-0.01	0.28	0.27	724041.6	5021958.1	1743.9	323.8		

	8a144-3	    -- -->  	 228.1 °	   6.5 °		0.16								   6.5 °	0.02	0.16	0.16	724041.3	5021957.8	1743.9	323.7		

	8a144-3	    -- -->  	 277.5 °	  85.9 °		3.97								  85.9 °	3.96	3.97	0.28	724041.1	5021957.9	1747.9	323.8		

	8a144-3	    -- -->  	  71.7 °	 -69.2 °		1.61								 -69.2 °	-1.51	1.61	0.57	724042.0	5021958.0	1742.4	324.1		

	8a144-3	   8a144-4	 137.3 °	  10.9 °		0.73				0.2	0.3	4.1	1.3	  10.9 °	0.14	0.73	0.72	724041.9	5021957.3	1744.1	324.3		

	8a144-4	    -- -->  	  98.4 °	  10.8 °		0.16								  10.8 °	0.03	0.16	0.16	724042.1	5021957.3	1744.1	324.4		

	8a144-4	    -- -->  	 286.8 °	  -2.1 °		0.30								  -2.1 °	-0.01	0.30	0.30	724041.6	5021957.4	1744.1	324.6		

	8a144-4	    -- -->  	 262.1 °	  81.5 °		4.15								  81.5 °	4.11	4.15	0.61	724041.3	5021957.3	1748.2	324.9		

	8a144-4	    -- -->  	  49.2 °	 -85.5 °		1.35								 -85.5 °	-1.34	1.35	0.11	724042.0	5021957.4	1742.7	324.4		

	8a144-4	   8a144-5	 221.4 °	  12.8 °		2.65				0.3	0.3	6.0	0.6	  12.8 °	0.59	2.65	2.58	724040.2	5021955.4	1744.7	326.8		

	8a144-5	    -- -->  	 120.7 °	   2.5 °		0.38								   2.5 °	0.02	0.38	0.37	724040.5	5021955.2	1744.7	327.2		

	8a144-5	    -- -->  	 320.1 °	   1.4 °		0.48								   1.4 °	0.01	0.48	0.48	724039.9	5021955.8	1744.7	327.3		

	8a144-5	    -- -->  	  23.6 °	  75.6 °		4.32								  75.6 °	4.18	4.32	1.08	724040.6	5021956.4	1748.8	327.9		

	8a144-5	    -- -->  	 106.7 °	 -86.3 °		0.65								 -86.3 °	-0.64	0.65	0.04	724040.2	5021955.4	1744.0	326.9		

	8a144-5	    -- -->  	 346.9 °	  86.6 °		6.04								  86.6 °	6.03	6.04	0.36	724040.1	5021955.8	1750.7	327.2		

	8a144-5	   8a144-6	 148.9 °	  84.2 °		1.99					5.4	1.2	1.5	  84.2 °	1.98	1.99	0.20	724040.3	5021955.2	1746.6	327.0		

	8a144-6	    -- -->  	 175.4 °	   0.4 °		2.52								   0.4 °	0.02	2.52	2.52	724040.5	5021952.7	1746.6	329.6		

	8a144-6	    -- -->  	  13.0 °	   1.4 °		1.40								   1.4 °	0.03	1.40	1.40	724040.6	5021956.6	1746.7	328.4		

	8a144-6	    -- -->  	 178.4 °	  87.9 °		1.18								  87.9 °	1.18	1.18	0.04	724040.3	5021955.2	1747.8	327.1		

	8a144-6	    -- -->  	 301.7 °	 -82.2 °		1.51								 -82.2 °	-1.49	1.51	0.21	724040.1	5021955.4	1745.1	327.2		

	8a144-6	    -- -->  	 118.0 °	  16.3 °		4.23								  16.3 °	1.19	4.23	4.06	724043.8	5021953.3	1747.8	331.1		

	8a144-6	    -- -->  	 104.9 °	  74.3 °		5.53								  74.3 °	5.32	5.53	1.49	724041.7	5021954.9	1752.0	328.5		

	8a144-6	    -- -->  	 105.4 °	  63.8 °		2.80								  63.8 °	2.51	2.80	1.24	724041.5	5021954.9	1749.1	328.3		

	8a144-6	    -- -->  	 264.8 °	  -5.1 °		6.01								  -5.1 °	-0.53	6.01	5.99	724034.3	5021954.8	1746.1	333.0		

	8a144-6	    -- -->  	 277.6 °	  70.4 °		4.78								  70.4 °	4.50	4.78	1.60	724038.7	5021955.5	1751.1	328.6		

	8a144-6	    -- -->  	 291.2 °	  -5.6 °		8.09								  -5.6 °	-0.80	8.09	8.05	724032.8	5021958.2	1745.8	335.1		

	8a144-6	    -- -->  	 269.0 °	  67.3 °		0.49								  67.3 °	0.45	0.49	0.19	724040.1	5021955.2	1747.1	327.2		

Galerie :	Galerie n� 2
Date du lever : 	23/04/2024	Déclinaison = 	2.77 °
Operateurs :	Alain
mesures des longueurs :	DistoX
mesures des Azimuts :	DistoX	 en degrés
mesures des Pentes :	DistoX	 en degrés
	8a144-6	>> 8a144-7	 285.9 °	  72.7 °		19.41				3.4	1.1	0.1	0.2	  72.7 °	18.53	19.41	5.77	724034.7	5021956.9	1765.2	332.8		 vernis lame � gauche frac, milieu escalade de Gervax

	8a144-7	    -- -->  	 168.8 °	   2.5 °		4.21								   2.5 °	0.18	4.21	4.21	724035.5	5021952.8	1765.3	337.0		

	8a144-7	    -- -->  	 130.9 °	   2.5 °		6.45								   2.5 °	0.28	6.45	6.44	724039.6	5021952.6	1765.4	339.3		

	8a144-7	    -- -->  	 107.8 °	   1.2 °		11.91								   1.2 °	0.25	11.91	11.91	724046.0	5021953.1	1765.4	344.7		

	8a144-7	    -- -->  	 101.1 °	   2.6 °		3.83								   2.6 °	0.17	3.83	3.83	724038.5	5021956.1	1765.3	336.6		

	8a144-7	    -- -->  	  71.6 °	   6.0 °		2.37								   6.0 °	0.25	2.37	2.36	724037.0	5021957.6	1765.4	335.2		

	8a144-7	    -- -->  	  37.7 °	   7.4 °		1.14								   7.4 °	0.15	1.14	1.13	724035.4	5021957.8	1765.3	333.9		

	8a144-7	    -- -->  	 339.0 °	   6.3 °		1.61								   6.3 °	0.18	1.61	1.60	724034.2	5021958.4	1765.3	334.4		

	8a144-7	    -- -->  	 307.3 °	  -3.6 °		3.62								  -3.6 °	-0.23	3.62	3.61	724031.9	5021959.1	1764.9	336.4		

	8a144-7	   8a144-8	 305.9 °	  70.1 °		20.88				1.0		3.1	7.5	  70.1 °	19.63	20.88	7.11	724029.0	5021961.1	1784.8	339.9		 pulse haut escalade Gervax

	8a144-8	    -- -->  	 124.0 °	  -8.4 °		1.92								  -8.4 °	-0.28	1.92	1.90	724030.6	5021960.1	1784.5	341.8		

	8a144-8	    -- -->  	 181.7 °	   6.4 °		1.08								   6.4 °	0.12	1.08	1.07	724029.0	5021960.1	1784.9	341.0		

	8a144-8	    -- -->  	 234.4 °	   2.8 °		1.55								   2.8 °	0.08	1.55	1.55	724027.8	5021960.3	1784.9	341.5		

	8a144-8	    -- -->  	 271.3 °	  -3.8 °		1.94								  -3.8 °	-0.13	1.94	1.94	724027.1	5021961.2	1784.7	341.9		

	8a144-8	    -- -->  	 224.8 °	  73.4 °		3.22								  73.4 °	3.09	3.22	0.92	724028.4	5021960.5	1787.9	340.8		

	8a144-8	    -- -->  	 207.8 °	 -77.8 °		4.39								 -77.8 °	-4.29	4.39	0.93	724028.6	5021960.3	1780.5	340.8		

	8a144-8	    -- -->  	 140.6 °	 -77.9 °		7.71								 -77.9 °	-7.54	7.71	1.62	724030.1	5021959.9	1777.3	341.5		

	8a144-8	   8a144-9	 276.1 °	   7.5 °		1.93						2.0	1.6	   7.5 °	0.25	1.93	1.91	724027.1	5021961.4	1785.0	341.8		

	8a144-9	    -- -->  	 124.3 °	  82.7 °		2.06								  82.7 °	2.04	2.06	0.26	724027.4	5021961.2	1787.1	342.1		

	8a144-9	    -- -->  	 172.5 °	 -86.1 °		1.64								 -86.1 °	-1.64	1.64	0.11	724027.2	5021961.3	1783.4	341.9		

	8a144-9	    -- -->  	 356.2 °	  12.7 °		0.63								  12.7 °	0.14	0.63	0.61	724027.1	5021962.0	1785.2	342.4		

	8a144-9	    -- -->  	  99.4 °	   3.8 °		1.39								   3.8 °	0.09	1.39	1.39	724028.5	5021961.1	1785.1	343.2		

	8a144-9	   8a144-10	  72.4 °	  35.5 °		3.15				1.0		0.0	1.4	  35.5 °	1.83	3.15	2.56	724029.6	5021962.1	1786.9	344.4		 AN

	8a144-10	    -- -->  	 333.9 °	   6.4 °		1.17								   6.4 °	0.13	1.17	1.16	724029.1	5021963.2	1787.0	345.6		

	8a144-10	    -- -->  	 265.5 °	   8.3 °		1.11								   8.3 °	0.16	1.11	1.10	724028.5	5021962.0	1787.0	345.5		

	8a144-10	    -- -->  	  41.6 °	   4.4 °		1.16								   4.4 °	0.09	1.16	1.16	724030.4	5021963.0	1787.0	345.6		

	8a144-10	    -- -->  	 163.0 °	   9.4 °		0.15								   9.4 °	0.02	0.15	0.15	724029.6	5021962.0	1786.9	344.5		

	8a144-10	    -- -->  	  73.8 °	 -82.7 °		1.41								 -82.7 °	-1.40	1.41	0.18	724029.8	5021962.2	1785.5	344.6		

	8a144-10	   8a144-11	 330.3 °	  81.5 °		2.38						0.3	0.0	  81.5 °	2.35	2.38	0.35	724029.4	5021962.4	1789.2	344.7		 pulse haut MC verticale

	8a144-11	    -- -->  	 337.7 °	  -3.4 °		0.34								  -3.4 °	-0.02	0.34	0.34	724029.3	5021962.7	1789.2	345.1		

	8a144-11	    -- -->  	  14.4 °	  68.3 °		0.35								  68.3 °	0.33	0.35	0.13	724029.5	5021962.5	1789.6	344.9		

	8a144-11	   8a144-12	  45.0 °	  19.5 °		1.94				0.2	0.5	2.4	0.8	  19.5 °	0.65	1.94	1.83	724030.7	5021963.7	1789.9	346.6		 vernis mini alc�ve. D�part plafond imp mais C.A

	8a144-12	    -- -->  	 305.4 °	   0.5 °		0.25								   0.5 °	0.00	0.25	0.25	724030.5	5021963.8	1789.9	346.8		

	8a144-12	    -- -->  	 130.2 °	  17.0 °		0.48								  17.0 °	0.14	0.48	0.46	724031.1	5021963.4	1790.0	347.0		

	8a144-12	    -- -->  	 191.8 °	   8.2 °		0.76								   8.2 °	0.11	0.76	0.75	724030.6	5021963.0	1790.0	347.3		

	8a144-12	    -- -->  	 177.3 °	 -81.3 °		0.76								 -81.3 °	-0.75	0.76	0.11	724030.7	5021963.6	1789.1	346.7		

	8a144-12	    -- -->  	 226.1 °	  81.0 °		2.44								  81.0 °	2.41	2.44	0.38	724030.5	5021963.4	1792.3	347.0		

